Contry code,Product name,Value
BG,Coke oven products,1
BG, Refined Petroleum,1
BG,Nuclear fuel,1
BG,"Plastics, basic",1
BG,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",1
BG,N-fertiliser,1
BG,P- and other fertiliser,1
BG,"Chemicals nec, additives and biofuels",1
BG,Rubber and plastic products (25),1
BG,Glass and glass products,1
BG,"Secondary glass for treatment, Re-processing of secondary glass into new glass",1
BG,Ceramic goods,1
BG,"Bricks, tiles and construction products, in baked clay",1
BG,"Cement, lime and plaster",1
BG,"Ash for treatment, Re-processing of ash into clinker",1
BG,Other non-metallic mineral products,1
BG,Basic iron and steel and of ferro-alloys and first products thereof,1
BG,"Secondary steel for treatment, Re-processing of secondary steel into new steel",1
BG,Precious metals,1
BG,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",1
BG,Aluminium and aluminium products,1
BG,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",1
BG,"Lead, zinc and tin and products thereof",1
BG,"Secondary lead for treatment, Re-processing of secondary lead into new lead",1
BG,Copper products,1
BG,"Secondary copper for treatment, Re-processing of secondary copper into new copper",1
BG,Other non-ferrous metal products,1
BG,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",1
BG,Foundry work services,1
BG,"Fabricated metal products, except machinery and equipment (28)",1
BG,Machinery and equipment n.e.c. (29),1
BG,Office machinery and computers (30),1
BG,Electrical machinery and apparatus n.e.c. (31),1
BG,"Radio, television and communication equipment and apparatus (32)",1
BG,"Medical, precision and optical instruments, watches and clocks (33)",1
BG,"Motor vehicles, trailers and semi-trailers (34)",1
BG,Other transport equipment (35),1
BG,"Furniture, other manufactured goods n.e.c. (36)",1
BG,Secondary raw materials,1
BG,"Bottles for treatment, Recycling of bottles by direct reuse",1
BG,Electricity by coal,0.801691591
BG,Electricity by gas,6.837346827
BG,Electricity by nuclear,0.913339661
BG,Electricity by hydro,1.055231258
BG,Electricity by wind,1.577057431
BG,Electricity by petroleum and other oil derivatives,4.133610837
BG,Electricity by biomass and waste,0
BG,Electricity by solar photovoltaic,18.73232699
BG,Electricity by solar thermal,0
BG,"Electricity by tide, wave, ocean",0
BG,Electricity by Geothermal,0
BG,Electricity nec,0
BG,Transmission services of electricity,1
BG,Distribution and trade services of electricity,1
BG,Biogas an other gases nec.,1
BG,Distribution services of gaseous fuels through mains,1
BG,Steam and hot water supply services,1
BG,"Collected and purified water, distribution services of water (41)",1
BG,Construction work (45),1
BG,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",1
BG,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",1
BG,Retail trade services of motor fuel,1
BG,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",1
BG,"Retail  trade services, except of motor vehicles and motorcycles, repair services of personal and household goods (52)",1
BG,Hotel and restaurant services (55),1
BG,Railway transportation services,1
BG,Other land transportation services,1
BG,Transportation services via pipelines,1
BG,Sea and coastal water transportation services,1
BG,Inland water transportation services,1
BG,Air transport services (62),1
BG,"Supporting and auxiliary transport services, travel agency services (63)",1
BG,Post and telecommunication services (64),1
BG,"Financial intermediation services, except insurance and pension funding services (65)",1
BG,"Insurance and pension funding services, except compulsory social security services (66)",1
BG,Services auxiliary to financial intermediation (67),1
BG,Real estate services (70),1
BG,Renting services of machinery and equipment without operator and of personal and household goods (71),1
BG,Computer and related services (72),1
BG,Research and development services (73),1
BG,Other business services (74),1
BG,"Public administration and defence services, compulsory social security services (75)",1
BG,Education services (80),1
BG,Health and social work services (85),1
BG,Food waste for treatment: incineration,1
BG,Paper waste for treatment: incineration,1
BG,Plastic waste for treatment: incineration,1
BG,Intert/metal waste for treatment: incineration,1
BG,Textiles waste for treatment: incineration,1
BG,Wood waste for treatment: incineration,1
BG,Oil/hazardous waste for treatment: incineration,1
BG,Food waste for treatment: biogasification and land application,1
BG,Paper waste for treatment: biogasification and land application,1
BG,Sewage sludge for treatment: biogasification and land application,1
BG,Food waste for treatment: composting and land application,1
BG,Paper and wood waste for treatment: composting and land application,1
BG,Food waste for treatment: waste water treatment,1
BG,Other waste for treatment: waste water treatment,1
BG,Food waste for treatment: landfill,1
BG,Paper for treatment: landfill,1
BG,Plastic waste for treatment: landfill,1
BG,Inert/metal/hazardous waste for treatment: landfill,1
BG,Textiles waste for treatment: landfill,1
BG,Wood waste for treatment: landfill,1
BG,Membership organisation services n.e.c. (91),1
BG,"Recreational, cultural and sporting services (92)",1
BG,Other services (93),1
BG,Private households with employed persons (95),1
BG,Extra-territorial organizations and bodies,1
CA,Paddy rice,1
CA,Wheat,1
CA,Cereal grains nec,1
CA,"Vegetables, fruit, nuts",1
CA,Oil seeds,1
CA,"Sugar cane, sugar beet",1
CA,Plant-based fibers,1
CA,Crops nec,1
CA,Cattle,1
CA,Pigs,1
CA,Poultry,1
CA,Meat animals nec,1
CA,Animal products nec,1
CA,Raw milk,1
CA,"Wool, silk-worm cocoons",1
CA,Manure (conventional treatment),1
CA,Manure (biogas treatment),1
CA,"Products of forestry, logging and related services (02)",1
CA,"Fish and other fishing products, services incidental of fishing (05)",1
CA,"Coal, lignite and peat",1
CA,"Crude petroleum and services related to crude oil extraction, excluding surveying",1
CA,"Natural gas and services related to natural gas extraction, excluding surveying, inclulding liquid gas",1
CA,Other Hydrocarbons,1
CA,Uranium and thorium ores (12),1
CA,Iron ores,1
CA,Copper ores and concentrates,1
CA,Nickel ores and concentrates,1
CA,Aluminium ores and concentrates,1
CA,Precious metal ores and concentrates,1
CA,"Lead, zinc and tin ores and concentrates",1
CA,Other non-ferrous metal ores and concentrates,1
CA,Stone,1
CA,Sand and clay,1
CA,"Chemical and fertilizer minerals, salt and other mining and quarrying products n.e.c.",1
CA,Products of meat cattle,1
CA,Products of meat pigs,1
CA,Products of meat poultry,1
CA,Meat products nec,1
CA,products of Vegetable oils and fats,1
CA,Dairy products,1
CA,Processed rice,1
CA,Sugar,1
CA,Food products nec,1
CA,Beverages,1
CA,Fish products,1
CA,Tobacco products (16),1
CA,Textiles (17),1
CA,"Wearing apparel, furs (18)",1
CA,Leather and leather products (19),1
CA,"Wood and products of wood and cork (except furniture), articles of straw and plaiting materials (20)",1
CA,"Wood material for treatment, Re-processing of secondary wood material into new wood material",1
CA,Pulp,1
CA,"Secondary paper for treatment, Re-processing of secondary paper into new pulp",1
CA,Paper and paper products,1
CA,Printed matter and recorded media (22),1
CA,Coke oven products,1
CA, Refined Petroleum,1
CA,Nuclear fuel,1
CA,"Plastics, basic",1
CA,"Secondary plastic for treatment, Re-processing of secondary plastic into new plastic",1
CA,N-fertiliser,1
CA,P- and other fertiliser,1
CA,"Chemicals nec, additives and biofuels",1
CA,Rubber and plastic products (25),1
CA,Glass and glass products,1
CA,"Secondary glass for treatment, Re-processing of secondary glass into new glass",1
CA,Ceramic goods,1
CA,"Bricks, tiles and construction products, in baked clay",1
CA,"Cement, lime and plaster",1
CA,"Ash for treatment, Re-processing of ash into clinker",1
CA,Other non-metallic mineral products,1
CA,Basic iron and steel and of ferro-alloys and first products thereof,1
CA,"Secondary steel for treatment, Re-processing of secondary steel into new steel",1
CA,Precious metals,1
CA,"Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals",1
CA,Aluminium and aluminium products,1
CA,"Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium",1
CA,"Lead, zinc and tin and products thereof",1
CA,"Secondary lead for treatment, Re-processing of secondary lead into new lead",1
CA,Copper products,1
CA,"Secondary copper for treatment, Re-processing of secondary copper into new copper",1
CA,Other non-ferrous metal products,1
CA,"Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals",1
CA,Foundry work services,1
CA,"Fabricated metal products, except machinery and equipment (28)",1
CA,Machinery and equipment n.e.c. (29),1
CA,Office machinery and computers (30),1
CA,Electrical machinery and apparatus n.e.c. (31),1
CA,"Radio, television and communication equipment and apparatus (32)",1
CA,"Medical, precision and optical instruments, watches and clocks (33)",1
CA,"Motor vehicles, trailers and semi-trailers (34)",1
CA,Other transport equipment (35),1
CA,"Furniture, other manufactured goods n.e.c. (36)",1
CA,Secondary raw materials,1
CA,"Bottles for treatment, Recycling of bottles by direct reuse",1
CA,Electricity by coal,0.338202249
CA,Electricity by gas,1.416007464
CA,Electricity by nuclear,0.88162689
CA,Electricity by hydro,1.015644946
CA,Electricity by wind,3.613320059
CA,Electricity by petroleum and other oil derivatives,0.793195662
CA,Electricity by biomass and waste,0.973076877
CA,Electricity by solar photovoltaic,26.00927611
CA,Electricity by solar thermal,0
CA,"Electricity by tide, wave, ocean",0
CA,Electricity by Geothermal,0
CA,Electricity nec,0
CA,Transmission services of electricity,1
CA,Distribution and trade services of electricity,1
CA,Biogas an other gases nec.,1
CA,Distribution services of gaseous fuels through mains,1
CA,Steam and hot water supply services,1
CA,"Collected and purified water, distribution services of water (41)",1
CA,Construction work (45),1
CA,"Secondary construction material for treatment, Re-processing of secondary construction material into aggregates",1
CA,"Sale, maintenance, repair of motor vehicles, motor vehicles parts, motorcycles, motor cycles parts and accessoiries",1
CA,Retail trade services of motor fuel,1
CA,"Wholesale trade and commission trade services, except of motor vehicles and motorcycles (51)",1
CA,"Retail  trade services, except of motor vehicles and motorcycles, repair services of personal and household goods (52)",1
CA,Hotel and restaurant services (55),1
CA,Railway transportation services,1
CA,Other land transportation services,1
CA,Transportation services via pipelines,1
CA,Sea and coastal water transportation services,1
CA,Inland water transportation services,1
CA,Air transport services (62),1
